seed,time,event,parent_index,lineage,variant,step
7,14.75,birth,55,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,59,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,64,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,71,neural,M3_ot_birth_death,2
7,14.75,birth,79,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,93,erythroid,M3_ot_birth_death,2
7,14.75,birth,105,neural,M3_ot_birth_death,2
7,14.75,birth,112,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,121,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,132,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,152,neural,M3_ot_birth_death,2
7,14.75,birth,160,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,170,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,180,neural,M3_ot_birth_death,2
7,14.75,birth,183,erythroid,M3_ot_birth_death,2
7,14.75,birth,185,erythroid,M3_ot_birth_death,2
7,14.75,birth,195,neural,M3_ot_birth_death,2
7,14.75,birth,209,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,214,erythroid,M3_ot_birth_death,2
7,14.75,birth,257,neural,M3_ot_birth_death,2
7,14.75,birth,260,erythroid,M3_ot_birth_death,2
7,14.75,birth,261,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,263,neural,M3_ot_birth_death,2
7,14.75,birth,266,erythroid,M3_ot_birth_death,2
7,14.75,birth,290,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,294,neural,M3_ot_birth_death,2
7,14.75,birth,305,neural,M3_ot_birth_death,2
7,14.75,birth,308,erythroid,M3_ot_birth_death,2
7,14.75,birth,325,neural,M3_ot_birth_death,2
7,14.75,birth,330,erythroid,M3_ot_birth_death,2
7,14.75,birth,338,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,347,neural,M3_ot_birth_death,2
7,14.75,birth,351,erythroid,M3_ot_birth_death,2
7,14.75,birth,369,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,391,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,422,erythroid,M3_ot_birth_death,2
7,14.75,birth,426,erythroid,M3_ot_birth_death,2
7,14.75,birth,432,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,441,neural,M3_ot_birth_death,2
7,14.75,birth,448,erythroid,M3_ot_birth_death,2
7,14.75,birth,449,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,455,neural,M3_ot_birth_death,2
7,14.75,birth,457,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,469,neural,M3_ot_birth_death,2
7,14.75,birth,477,neural,M3_ot_birth_death,2
7,14.75,birth,499,erythroid,M3_ot_birth_death,2
7,14.75,birth,500,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,506,erythroid,M3_ot_birth_death,2
7,14.75,birth,515,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,533,neural,M3_ot_birth_death,2
7,14.75,birth,535,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,538,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,541,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,582,neural,M3_ot_birth_death,2
7,14.75,birth,588,erythroid,M3_ot_birth_death,2
7,14.75,birth,605,neural,M3_ot_birth_death,2
7,14.75,birth,609,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,612,neural,M3_ot_birth_death,2
7,14.75,birth,623,neural,M3_ot_birth_death,2
7,14.75,birth,635,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,645,erythroid,M3_ot_birth_death,2
7,14.75,birth,661,neural,M3_ot_birth_death,2
7,14.75,birth,673,neural,M3_ot_birth_death,2
7,14.75,birth,678,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,685,erythroid,M3_ot_birth_death,2
7,14.75,birth,686,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,687,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,695,erythroid,M3_ot_birth_death,2
7,14.75,birth,732,neural,M3_ot_birth_death,2
7,14.75,birth,745,neural,M3_ot_birth_death,2
7,14.75,birth,761,erythroid,M3_ot_birth_death,2
7,14.75,birth,762,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,769,neural,M3_ot_birth_death,2
7,14.75,birth,775,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,784,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,805,mesoderm_muscle,M3_ot_birth_death,2
7,14.75,birth,807,neural,M3_ot_birth_death,2
7,14.75,birth,837,erythroid,M3_ot_birth_death,2
7,14.75,birth,857,mesoderm_muscle,M3_ot_birth_death,2
7,15.0,death,9,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,17,erythroid,M3_ot_birth_death,3
7,15.0,death,19,neural,M3_ot_birth_death,3
7,15.0,death,37,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,49,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,58,neural,M3_ot_birth_death,3
7,15.0,death,80,erythroid,M3_ot_birth_death,3
7,15.0,death,95,neural,M3_ot_birth_death,3
7,15.0,death,109,erythroid,M3_ot_birth_death,3
7,15.0,death,120,neural,M3_ot_birth_death,3
7,15.0,death,124,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,125,erythroid,M3_ot_birth_death,3
7,15.0,death,129,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,162,neural,M3_ot_birth_death,3
7,15.0,death,197,erythroid,M3_ot_birth_death,3
7,15.0,death,211,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,220,neural,M3_ot_birth_death,3
7,15.0,death,228,neural,M3_ot_birth_death,3
7,15.0,death,256,neural,M3_ot_birth_death,3
7,15.0,death,276,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,297,erythroid,M3_ot_birth_death,3
7,15.0,death,300,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,303,erythroid,M3_ot_birth_death,3
7,15.0,death,306,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,321,neural,M3_ot_birth_death,3
7,15.0,death,336,neural,M3_ot_birth_death,3
7,15.0,death,338,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,342,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,346,neural,M3_ot_birth_death,3
7,15.0,death,350,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,365,neural,M3_ot_birth_death,3
7,15.0,death,366,erythroid,M3_ot_birth_death,3
7,15.0,death,371,neural,M3_ot_birth_death,3
7,15.0,death,383,erythroid,M3_ot_birth_death,3
7,15.0,death,386,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,397,neural,M3_ot_birth_death,3
7,15.0,death,410,neural,M3_ot_birth_death,3
7,15.0,death,414,neural,M3_ot_birth_death,3
7,15.0,death,417,neural,M3_ot_birth_death,3
7,15.0,death,420,neural,M3_ot_birth_death,3
7,15.0,death,435,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,442,neural,M3_ot_birth_death,3
7,15.0,death,450,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,457,erythroid,M3_ot_birth_death,3
7,15.0,death,466,neural,M3_ot_birth_death,3
7,15.0,death,472,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,474,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,477,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,480,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,501,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,502,neural,M3_ot_birth_death,3
7,15.0,death,515,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,522,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,553,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,557,neural,M3_ot_birth_death,3
7,15.0,death,569,erythroid,M3_ot_birth_death,3
7,15.0,death,576,neural,M3_ot_birth_death,3
7,15.0,death,584,neural,M3_ot_birth_death,3
7,15.0,death,608,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,628,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,631,neural,M3_ot_birth_death,3
7,15.0,death,643,neural,M3_ot_birth_death,3
7,15.0,death,649,erythroid,M3_ot_birth_death,3
7,15.0,death,653,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,660,neural,M3_ot_birth_death,3
7,15.0,death,688,neural,M3_ot_birth_death,3
7,15.0,death,689,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,690,neural,M3_ot_birth_death,3
7,15.0,death,692,neural,M3_ot_birth_death,3
7,15.0,death,693,neural,M3_ot_birth_death,3
7,15.0,death,696,erythroid,M3_ot_birth_death,3
7,15.0,death,697,erythroid,M3_ot_birth_death,3
7,15.0,death,705,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,706,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,719,erythroid,M3_ot_birth_death,3
7,15.0,death,720,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,730,neural,M3_ot_birth_death,3
7,15.0,death,740,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,749,erythroid,M3_ot_birth_death,3
7,15.0,death,758,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,766,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,770,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,782,neural,M3_ot_birth_death,3
7,15.0,death,791,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,800,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,804,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,807,erythroid,M3_ot_birth_death,3
7,15.0,death,821,neural,M3_ot_birth_death,3
7,15.0,death,822,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,828,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,836,neural,M3_ot_birth_death,3
7,15.0,death,842,neural,M3_ot_birth_death,3
7,15.0,death,859,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,death,868,neural,M3_ot_birth_death,3
7,15.0,death,884,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,2,neural,M3_ot_birth_death,3
7,15.0,birth,5,neural,M3_ot_birth_death,3
7,15.0,birth,14,neural,M3_ot_birth_death,3
7,15.0,birth,27,erythroid,M3_ot_birth_death,3
7,15.0,birth,46,neural,M3_ot_birth_death,3
7,15.0,birth,50,neural,M3_ot_birth_death,3
7,15.0,birth,63,neural,M3_ot_birth_death,3
7,15.0,birth,70,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,72,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,73,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,86,erythroid,M3_ot_birth_death,3
7,15.0,birth,93,neural,M3_ot_birth_death,3
7,15.0,birth,98,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,102,neural,M3_ot_birth_death,3
7,15.0,birth,116,neural,M3_ot_birth_death,3
7,15.0,birth,123,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,127,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,145,erythroid,M3_ot_birth_death,3
7,15.0,birth,146,neural,M3_ot_birth_death,3
7,15.0,birth,151,erythroid,M3_ot_birth_death,3
7,15.0,birth,171,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,186,erythroid,M3_ot_birth_death,3
7,15.0,birth,190,neural,M3_ot_birth_death,3
7,15.0,birth,192,neural,M3_ot_birth_death,3
7,15.0,birth,195,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,215,neural,M3_ot_birth_death,3
7,15.0,birth,216,erythroid,M3_ot_birth_death,3
7,15.0,birth,219,neural,M3_ot_birth_death,3
7,15.0,birth,224,erythroid,M3_ot_birth_death,3
7,15.0,birth,226,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,232,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,234,neural,M3_ot_birth_death,3
7,15.0,birth,237,erythroid,M3_ot_birth_death,3
7,15.0,birth,241,neural,M3_ot_birth_death,3
7,15.0,birth,246,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,266,neural,M3_ot_birth_death,3
7,15.0,birth,299,neural,M3_ot_birth_death,3
7,15.0,birth,309,erythroid,M3_ot_birth_death,3
7,15.0,birth,318,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,326,neural,M3_ot_birth_death,3
7,15.0,birth,333,erythroid,M3_ot_birth_death,3
7,15.0,birth,349,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,357,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,381,erythroid,M3_ot_birth_death,3
7,15.0,birth,398,neural,M3_ot_birth_death,3
7,15.0,birth,399,erythroid,M3_ot_birth_death,3
7,15.0,birth,400,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,403,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,416,neural,M3_ot_birth_death,3
7,15.0,birth,425,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,427,neural,M3_ot_birth_death,3
7,15.0,birth,440,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,444,neural,M3_ot_birth_death,3
7,15.0,birth,446,erythroid,M3_ot_birth_death,3
7,15.0,birth,452,neural,M3_ot_birth_death,3
7,15.0,birth,469,neural,M3_ot_birth_death,3
7,15.0,birth,478,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,479,neural,M3_ot_birth_death,3
7,15.0,birth,481,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,488,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,489,erythroid,M3_ot_birth_death,3
7,15.0,birth,500,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,517,neural,M3_ot_birth_death,3
7,15.0,birth,519,erythroid,M3_ot_birth_death,3
7,15.0,birth,523,neural,M3_ot_birth_death,3
7,15.0,birth,529,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,531,erythroid,M3_ot_birth_death,3
7,15.0,birth,538,erythroid,M3_ot_birth_death,3
7,15.0,birth,558,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,564,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,568,erythroid,M3_ot_birth_death,3
7,15.0,birth,577,erythroid,M3_ot_birth_death,3
7,15.0,birth,581,neural,M3_ot_birth_death,3
7,15.0,birth,589,erythroid,M3_ot_birth_death,3
7,15.0,birth,591,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,595,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,603,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,610,neural,M3_ot_birth_death,3
7,15.0,birth,634,erythroid,M3_ot_birth_death,3
7,15.0,birth,638,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,656,erythroid,M3_ot_birth_death,3
7,15.0,birth,666,neural,M3_ot_birth_death,3
7,15.0,birth,669,neural,M3_ot_birth_death,3
7,15.0,birth,679,erythroid,M3_ot_birth_death,3
7,15.0,birth,701,erythroid,M3_ot_birth_death,3
7,15.0,birth,703,erythroid,M3_ot_birth_death,3
7,15.0,birth,715,erythroid,M3_ot_birth_death,3
7,15.0,birth,723,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,736,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,741,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,743,erythroid,M3_ot_birth_death,3
7,15.0,birth,744,neural,M3_ot_birth_death,3
7,15.0,birth,756,erythroid,M3_ot_birth_death,3
7,15.0,birth,763,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,768,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,775,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,783,erythroid,M3_ot_birth_death,3
7,15.0,birth,786,neural,M3_ot_birth_death,3
7,15.0,birth,787,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,797,mesoderm_muscle,M3_ot_birth_death,3
7,15.0,birth,824,neural,M3_ot_birth_death,3
7,15.0,birth,830,neural,M3_ot_birth_death,3
7,15.0,birth,882,mesoderm_muscle,M3_ot_birth_death,3
7,14.25,death,6,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,23,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,24,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,32,neural,M6_ot_swarm_birth_death,0
7,14.25,death,37,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,46,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,52,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,67,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,90,neural,M6_ot_swarm_birth_death,0
7,14.25,death,96,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,98,neural,M6_ot_swarm_birth_death,0
7,14.25,death,114,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,120,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,146,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,159,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,174,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,179,neural,M6_ot_swarm_birth_death,0
7,14.25,death,185,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,186,neural,M6_ot_swarm_birth_death,0
7,14.25,death,187,neural,M6_ot_swarm_birth_death,0
7,14.25,death,192,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,196,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,205,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,209,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,212,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,225,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,235,neural,M6_ot_swarm_birth_death,0
7,14.25,death,244,neural,M6_ot_swarm_birth_death,0
7,14.25,death,256,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,260,neural,M6_ot_swarm_birth_death,0
7,14.25,death,265,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,276,neural,M6_ot_swarm_birth_death,0
7,14.25,death,282,neural,M6_ot_swarm_birth_death,0
7,14.25,death,308,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,326,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,337,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,339,neural,M6_ot_swarm_birth_death,0
7,14.25,death,344,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,352,neural,M6_ot_swarm_birth_death,0
7,14.25,death,354,neural,M6_ot_swarm_birth_death,0
7,14.25,death,380,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,383,neural,M6_ot_swarm_birth_death,0
7,14.25,death,404,neural,M6_ot_swarm_birth_death,0
7,14.25,death,422,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,424,neural,M6_ot_swarm_birth_death,0
7,14.25,death,431,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,435,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,439,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,470,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,495,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,512,neural,M6_ot_swarm_birth_death,0
7,14.25,death,516,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,531,neural,M6_ot_swarm_birth_death,0
7,14.25,death,557,neural,M6_ot_swarm_birth_death,0
7,14.25,death,561,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,575,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,582,neural,M6_ot_swarm_birth_death,0
7,14.25,death,584,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,596,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,603,neural,M6_ot_swarm_birth_death,0
7,14.25,death,614,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,629,neural,M6_ot_swarm_birth_death,0
7,14.25,death,632,neural,M6_ot_swarm_birth_death,0
7,14.25,death,648,neural,M6_ot_swarm_birth_death,0
7,14.25,death,659,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,663,neural,M6_ot_swarm_birth_death,0
7,14.25,death,671,neural,M6_ot_swarm_birth_death,0
7,14.25,death,676,neural,M6_ot_swarm_birth_death,0
7,14.25,death,680,neural,M6_ot_swarm_birth_death,0
7,14.25,death,684,neural,M6_ot_swarm_birth_death,0
7,14.25,death,691,neural,M6_ot_swarm_birth_death,0
7,14.25,death,694,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,723,neural,M6_ot_swarm_birth_death,0
7,14.25,death,728,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,733,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,743,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,747,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,756,neural,M6_ot_swarm_birth_death,0
7,14.25,death,763,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,788,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,791,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,794,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,821,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,835,neural,M6_ot_swarm_birth_death,0
7,14.25,death,840,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,849,neural,M6_ot_swarm_birth_death,0
7,14.25,death,859,neural,M6_ot_swarm_birth_death,0
7,14.25,death,865,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,866,neural,M6_ot_swarm_birth_death,0
7,14.25,death,868,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,871,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,872,neural,M6_ot_swarm_birth_death,0
7,14.25,death,877,erythroid,M6_ot_swarm_birth_death,0
7,14.25,death,882,neural,M6_ot_swarm_birth_death,0
7,14.25,death,884,neural,M6_ot_swarm_birth_death,0
7,14.25,death,886,neural,M6_ot_swarm_birth_death,0
7,14.25,death,889,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,death,894,neural,M6_ot_swarm_birth_death,0
7,14.25,death,899,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,8,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,15,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,34,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,35,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,38,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,53,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,59,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,62,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,64,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,83,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,88,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,112,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,133,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,136,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,139,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,142,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,181,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,184,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,206,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,207,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,216,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,221,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,227,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,248,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,270,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,272,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,290,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,298,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,300,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,307,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,311,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,319,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,335,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,340,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,341,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,343,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,348,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,353,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,362,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,365,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,406,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,412,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,427,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,444,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,448,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,452,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,456,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,487,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,499,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,528,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,552,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,553,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,563,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,570,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,580,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,583,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,609,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,620,neural,M6_ot_swarm_birth_death,0
7,14.25,birth,625,mesoderm_muscle,M6_ot_swarm_birth_death,0
7,14.25,birth,639,erythroid,M6_ot_swarm_birth_death,0
7,14.25,birth,641,erythroid,M6_ot_swarm_birth_death,0
